Rank,User_Id,Commnet_Amount
4779,54928975,1
4780,56822552,1
4781,50203512,1
4782,20308881,1
4783,77876349,1
4784,12902174,1
4785,69727174,1
4786,77876141,1
4787,15579865,1
4788,16284168,1
4789,39971987,1
4790,77661380,1
4791,59836904,1
4792,77885704,1
4793,605638,1
4794,58979714,1
4795,65680245,1
4796,23378912,1
4797,50475655,1
4798,54417629,1
4799,76759480,1
4800,52030884,1
4801,75905973,1
4802,68838889,1
4803,67103010,1
4804,64944016,1
4805,23238327,1
4806,46830975,1
4807,60357486,1
4808,51194388,1
4809,69496977,1
4810,77911056,1
4811,15734568,1
4812,70489437,1
4813,74508566,1
4814,34944736,1
4815,77045376,1
4816,77908833,1
4817,66083282,1
4818,63490497,1
4819,64389765,1
4820,63563727,1
4821,13483611,1
4822,2890498,1
4823,77751736,1
4824,12822254,1
4825,40833828,1
4826,74938388,1
4827,38736626,1
4828,8095177,1
4829,15753891,1
4830,1878041,1
4831,39636967,1
4832,62670869,1
4833,71860748,1
4834,77941481,1
4835,76428886,1
4836,3056677,1
4837,66253580,1
4838,68239344,1
4839,53608409,1
4840,74893591,1
4841,16507503,1
4842,75807284,1
4843,54615828,1
4844,76430734,1
4845,66934692,1
4846,65746157,1
4847,65641894,1
4848,40903377,1
4849,62373553,1
4850,71141513,1
4851,20877330,1
4852,60434613,1
4853,76994157,1
4854,65460730,1
4855,4987377,1
4856,228594,1
4857,64371585,1
4858,60559238,1
4859,11960208,1
4860,50965037,1
4861,2354776,1
4862,446610,1
4863,57857446,1
4864,45675336,1
4865,78001638,1
4866,75816979,1
4867,56154075,1
4868,19630094,1
4869,34604079,1
4870,60325579,1
4871,53576164,1
4872,78000492,1
4873,26439318,1
4874,72809229,1
4875,45967952,1
4876,25287035,1
4877,78014009,1
4878,41035621,1
4879,70588252,1
4880,8919978,1
4881,18782021,1
4882,60066286,1
4883,77212419,1
4884,12331174,1
4885,13526039,1
4886,41646484,1
4887,60484976,1
4888,8741615,1
4889,69003252,1
4890,63847928,1
4891,48092143,1
4892,56432233,1
4893,51920511,1
4894,74627290,1
4895,67568996,1
4896,77223823,1
4897,63652195,1
4898,64469348,1
4899,17152545,1
4900,67921543,1
4901,76143141,1
4902,15727582,1
4903,59772388,1
4904,27077287,1
4905,50132533,1
4906,20166476,1
4907,23895468,1
4908,51987354,1
4909,65044851,1
4910,28550678,1
4911,67887761,1
4912,7245980,1
4913,26692089,1
4914,63202387,1
4915,32200754,1
4916,56508017,1
4917,2633992,1
4918,75952371,1
4919,21823075,1
4920,73661267,1
4921,582307,1
4922,27802470,1
4923,17171402,1
4924,15427921,1
4925,56727460,1
4926,29800763,1
4927,698677,1
4928,46836930,1
4929,17963401,1
4930,2248244,1
4931,5362546,1
4932,23556179,1
4933,24032,1
4934,60834091,1
4935,11070362,1
4936,40872553,1
4937,48249951,1
4938,78099523,1
4939,77000875,1
4940,66232283,1
4941,74145641,1
4942,17583505,1
4943,77771267,1
4944,68898635,1
4945,68479010,1
4946,60787691,1
4947,75999266,1
4948,65886832,1
4949,77788323,1
4950,76899882,1
4951,56495170,1
4952,55117298,1
4953,56581416,1
4954,69456757,1
4955,19283034,1
4956,56949222,1
4957,9654232,1
4958,72170,1
4959,53908087,1
4960,22662096,1
4961,62650169,1
4962,56452888,1
4963,67773588,1
4964,849990,1
4965,15983583,1
4966,57180070,1
4967,78125011,1
4968,56670518,1
4969,63984680,1
4970,22234998,1
4971,53755232,1
4972,39164842,1
4973,47996344,1
4974,74076285,1
4975,32951944,1
4976,60846114,1
4977,66777859,1
4978,53033665,1
4979,17359125,1
4980,5863824,1
4981,34993042,1
4982,77764294,1
4983,74081622,1
4984,45427,1
4985,8177770,1
4986,76181121,1
4987,343653,1
4988,60327978,1
4989,54962971,1
4990,58231227,1
4991,31292464,1
4992,71855543,1
4993,57005125,1
4994,60356599,1
4995,31602210,1
4996,60686326,1
4997,65963192,1
4998,78158215,1
4999,46923717,1
5000,53426101,1
5001,60809184,1
5002,5403145,1
5003,73798047,1
5004,69852504,1
5005,44420772,1
5006,867099,1
5007,42127981,1
5008,57446576,1
5009,69481903,1
5010,69240832,1
5011,32524065,1
5012,63281086,1
5013,56241474,1
5014,37150079,1
5015,30385381,1
5016,3455135,1
5017,35854172,1
5018,78187522,1
5019,57520671,1
5020,71703041,1
5021,78177658,1
5022,78180097,1
5023,56791527,1
5024,77898001,1
5025,50312574,1
5026,43064456,1
5027,14914882,1
5028,45837221,1
5029,1545429,1
5030,70593986,1
5031,56205765,1
5032,67967304,1
5033,12922955,1
5034,35298047,1
5035,55680274,1
5036,78198639,1
5037,54400952,1
5038,78207870,1
5039,75811658,1
5040,77960005,1
5041,66255643,1
5042,26415734,1
5043,58077794,1
5044,36291154,1
5045,78207686,1
5046,78200588,1
5047,68750619,1
5048,8161732,1
5049,73369701,1
5050,39071216,1
5051,13511540,1
5052,72396715,1
5053,55553977,1
5054,65755452,1
5055,60569089,1
5056,68239267,1
5057,4701542,1
5058,67912749,1
5059,14694486,1
5060,70542636,1
5061,51440497,1
5062,26439789,1
5063,37284451,1
5064,40343536,1
5065,74871498,1
5066,2028533,1
5067,57607671,1
5068,78219774,1
5069,77029179,1
5070,26366817,1
5071,51241381,1
5072,14567367,1
5073,76896762,1
5074,77815885,1
5075,75292780,1
5076,2838061,1
5077,66522975,1
5078,64934065,1
5079,74145587,1
5080,57498605,1
5081,60053370,1
5082,43662001,1
5083,77752291,1
5084,78253286,1
5085,32117000,1
5086,52239827,1
5087,10201449,1
5088,72190938,1
5089,78221607,1
5090,17215353,1
5091,17329948,1
5092,73784328,1
5093,70127521,1
5094,78247134,1
5095,48530260,1
5096,78266745,1
5097,54023105,1
5098,51574556,1
5099,78229417,1
5100,66567467,1
5101,62869295,1
5102,69377739,1
5103,78266564,1
5104,62474823,1
5105,78266645,1
5106,22965627,1
5107,60834232,1
5108,67549909,1
5109,69633036,1
5110,62218655,1
5111,75991586,1
5112,28262520,1
5113,40208502,1
5114,50817724,1
5115,22429353,1
5116,73092365,1
5117,66918161,1
5118,63513294,1
5119,72550836,1
5120,36604974,1
5121,62581378,1
5122,54744561,1
5123,16641106,1
5124,45942728,1
5125,303288,1
5126,41502335,1
5127,48239939,1
5128,39529004,1
5129,67762640,1
5130,38939152,1
5131,51816937,1
5132,75705271,1
5133,7595740,1
5134,21622336,1
5135,45460331,1
5136,58468764,1
5137,54192130,1
5138,33095648,1
5139,27891827,1
5140,78308817,1
5141,58756388,1
5142,35014412,1
5143,78311384,1
5144,41779960,1
5145,67947191,1
5146,70732261,1
5147,39046735,1
5148,78296436,1
5149,25308990,1
5150,48558476,1
5151,78312140,1
5152,51770697,1
5153,77127464,1
5154,78318844,1
5155,51093129,1
5156,69535025,1
5157,78328101,1
5158,78313413,1
5159,22149750,1
5160,1035670,1
5161,78324887,1
5162,57478796,1
5163,26105977,1
5164,71102446,1
5165,2143948,1
5166,49788190,1
5167,67504001,1
5168,60703883,1
5169,61318993,1
5170,23078829,1
5171,28878942,1
5172,48042702,1
5173,62294325,1
5174,3228489,1
5175,56322181,1
5176,60786248,1
5177,3704135,1
5178,31585543,1
5179,21835514,1
5180,43003296,1
5181,72202776,1
5182,38735375,1
5183,54229345,1
5184,19223552,1
5185,64403692,1
5186,76571129,1
5187,62373993,1
5188,46426109,1
5189,74971480,1
5190,10221493,1
5191,12441593,1
5192,30942783,1
5193,68953174,1
5194,43019021,1
5195,67359612,1
5196,1227507,1
5197,49180590,1
5198,27711787,1
5199,20070777,1
5200,53556171,1
5201,70484570,1
5202,78332459,1
