Name of restaurant,City,Country Code,Day of week,Start time,End time
Dukes Chowder House,Seattle,US,2,1100,2300
Dukes Chowder House,Seattle,US,3,1100,2300
Dukes Chowder House,Seattle,US,4,1100,2300
Dukes Chowder House,Seattle,US,5,1100,2300
Dukes Chowder House,Seattle,US,6,1100,2300
Dukes Coffee Roasters,Melbourne,AU,0,700,1630
Dukes Coffee Roasters,Melbourne,AU,1,700,1630
Dukes Coffee Roasters,Melbourne,AU,2,700,1630
Dukes Coffee Roasters,Melbourne,AU,3,700,1630
Dukes Coffee Roasters,Melbourne,AU,4,700,1630
Dukes Coffee Roasters,Melbourne,AU,5,900,1700
Dukes Grocery,Washington,US,0,1100,200
Dukes Grocery,Washington,US,1,1100,200
Dukes Grocery,Washington,US,2,1100,200
Dukes Grocery,Washington,US,3,1100,200
Dukes Grocery,Washington,US,4,1100,300
Dukes Grocery,Washington,US,5,1000,300
Dukes Grocery,Washington,US,6,1000,200
Dulys Place,Detroit,US,0,600,600
Dulys Place,Detroit,US,1,600,600
Dulys Place,Detroit,US,2,600,600
Dulys Place,Detroit,US,3,600,600
Dulys Place,Detroit,US,4,600,600
Dulys Place,Detroit,US,5,600,600
Dulys Place,Detroit,US,6,600,600
DUM Indian Soul Food,San,US,1,1100,2200
DUM Indian Soul Food,San,US,2,1100,2200
DUM Indian Soul Food,San,US,3,1100,2200
DUM Indian Soul Food,San,US,4,1100,2200
DUM Indian Soul Food,San,US,5,1100,2200
DUM Indian Soul Food,San,US,6,1100,2200
Dumpling Avenue,Sydney,AU,0,1100,2000
Dumpling Avenue,Sydney,AU,1,1100,2000
Dumpling Avenue,Sydney,AU,2,1100,2000
Dumpling Avenue,Sydney,AU,3,1100,2000
Dumpling Avenue,Sydney,AU,4,1100,2000
Dumpling Avenue,Sydney,AU,5,1100,1900
Dumpling Cafe,Boston,US,0,1100,200
Dumpling Cafe,Boston,US,1,1100,200
Dumpling Cafe,Boston,US,2,1100,200
Dumpling Cafe,Boston,US,3,1100,200
Dumpling Cafe,Boston,US,4,1100,200
Dumpling Cafe,Boston,US,5,1100,200
Dumpling Cafe,Boston,US,6,1100,200
Dumpling Palace,Boston,US,0,1100,300
Dumpling Palace,Boston,US,1,1100,300
Dumpling Palace,Boston,US,2,1100,300
Dumpling Palace,Boston,US,3,1100,300
Dumpling Palace,Boston,US,4,1100,300
Dumpling Palace,Boston,US,5,1100,300
Dumpling Palace,Boston,US,6,1100,300
Dumpling Sisters,Melbourne,AU,0,1100,2200
Dumpling Sisters,Melbourne,AU,1,1100,2200
Dumpling Sisters,Melbourne,AU,2,1100,2200
Dumpling Sisters,Melbourne,AU,3,1100,2200
Dumpling Sisters,Melbourne,AU,4,1100,2230
Dumpling Sisters,Melbourne,AU,5,1100,2230
Dumpling Sisters,Melbourne,AU,6,1100,2130
Dumplings Beyond,Washington,US,0,1130,2200
Dumplings Beyond,Washington,US,1,1130,2200
Dumplings Beyond,Washington,US,2,1130,2200
Dumplings Beyond,Washington,US,3,1130,2200
Dumplings Beyond,Washington,US,4,1130,2200
Dumplings Beyond,Washington,US,5,1130,2230
Dumplings Beyond,Washington,US,6,1130,2130
Duo,Denver,US,0,1700,2200
Duo,Denver,US,1,1700,2200
Duo,Denver,US,2,1700,2200
Duo,Denver,US,3,1700,2200
Duo,Denver,US,4,1700,2200
Duo,Denver,US,5,1000,1400
Duo,Denver,US,5,1700,2200
Duo,Denver,US,6,1000,1400
Duo,Denver,US,6,1700,2100
Dur Dur Cafe,Seattle,US,0,700,300
Dur Dur Cafe,Seattle,US,1,700,300
Dur Dur Cafe,Seattle,US,2,700,300
Dur Dur Cafe,Seattle,US,3,700,300
Dur Dur Cafe,Seattle,US,4,700,300
Dur Dur Cafe,Seattle,US,5,700,300
Dur Dur Cafe,Seattle,US,6,700,300
Durty Nellys Irish Pub Perth,Perth,AU,0,1000,2300
Durty Nellys Irish Pub Perth,Perth,AU,1,1000,2300
Durty Nellys Irish Pub Perth,Perth,AU,2,1000,2300
Durty Nellys Irish Pub Perth,Perth,AU,3,1000,2300
Durty Nellys Irish Pub Perth,Perth,AU,4,1000,0
Durty Nellys Irish Pub Perth,Perth,AU,5,1100,0
Durty Nellys Irish Pub Perth,Perth,AU,6,1100,2200
Duseks Board Beer,Chicago,US,0,1100,1500
Duseks Board Beer,Chicago,US,0,1700,200
Duseks Board Beer,Chicago,US,1,1100,1500
Duseks Board Beer,Chicago,US,1,1700,200
Duseks Board Beer,Chicago,US,2,1100,1500
Duseks Board Beer,Chicago,US,2,1700,200
Duseks Board Beer,Chicago,US,3,1100,1500
Duseks Board Beer,Chicago,US,3,1700,200
Duseks Board Beer,Chicago,US,4,1100,1500
Duseks Board Beer,Chicago,US,4,1700,200
Duseks Board Beer,Chicago,US,5,900,1500
Duseks Board Beer,Chicago,US,5,1700,300
Duseks Board Beer,Chicago,US,6,900,1500
Duseks Board Beer,Chicago,US,6,1700,200
Duzas Kitchen,Phoenix,US,1,600,1300
Duzas Kitchen,Phoenix,US,2,600,1300
Duzas Kitchen,Phoenix,US,3,600,1300
Duzas Kitchen,Phoenix,US,4,600,1400
Duzas Kitchen,Phoenix,US,5,600,1400
Duzas Kitchen,Phoenix,US,6,600,1400
DW Bistro,Las,US,0,1100,1500
DW Bistro,Las,US,1,1100,2100
DW Bistro,Las,US,2,1100,2100
DW Bistro,Las,US,3,1100,2100
DW Bistro,Las,US,4,1100,2200
DW Bistro,Las,US,5,1000,2200
DW Bistro,Las,US,6,1000,1400
EJo Korean Restaurant,Las,US,0,800,2200
EJo Korean Restaurant,Las,US,1,800,2200
EJo Korean Restaurant,Las,US,2,800,2200
EJo Korean Restaurant,Las,US,3,800,2200
EJo Korean Restaurant,Las,US,4,800,2200
EJo Korean Restaurant,Las,US,5,800,2200
EJo Korean Restaurant,Las,US,6,800,2200
E Mono,London,GB,0,1100,2330
E Mono,London,GB,1,1100,2330
E Mono,London,GB,2,1100,2330
E Mono,London,GB,3,1100,2330
E Mono,London,GB,4,1100,2330
E Mono,London,GB,5,1100,2330
E Mono,London,GB,6,1100,2330
E Pellicci,London,GB,0,700,1600
E Pellicci,London,GB,1,700,1600
E Pellicci,London,GB,2,700,1600
E Pellicci,London,GB,3,700,1600
E Pellicci,London,GB,4,700,1600
E Pellicci,London,GB,5,700,1600
Eagles Restaurant,Birmingham,US,0,1030,1530
Eagles Restaurant,Birmingham,US,1,1030,1530
Eagles Restaurant,Birmingham,US,2,1030,1530
Eagles Restaurant,Birmingham,US,3,1030,1530
Eagles Restaurant,Birmingham,US,4,1030,1530
Eagles Restaurant,Birmingham,US,6,1030,1530
EARL Canteen Bourke St,Melbourne,AU,0,700,1600
EARL Canteen Bourke St,Melbourne,AU,1,700,1600
EARL Canteen Bourke St,Melbourne,AU,2,700,1600
EARL Canteen Bourke St,Melbourne,AU,3,700,1600
EARL Canteen Bourke St,Melbourne,AU,4,700,1600
Earl Canteen Collins Place,Melbourne,AU,0,700,1600
Earl Canteen Collins Place,Melbourne,AU,1,700,1600
Earl Canteen Collins Place,Melbourne,AU,2,700,1600
Earl Canteen Collins Place,Melbourne,AU,3,700,1600
Earl Canteen Collins Place,Melbourne,AU,4,700,1600
Earl of Essex,London,GB,0,1200,2330
Earl of Essex,London,GB,1,1400,2330
Earl of Essex,London,GB,2,1200,2330
Earl of Essex,London,GB,3,1200,2330
Earl of Essex,London,GB,4,1200,0
Earl of Essex,London,GB,5,1200,0
Earl of Essex,London,GB,6,1200,2300
Earl of Sandwich,Detroit,US,0,500,2000
Earl of Sandwich,Detroit,US,1,500,2000
Earl of Sandwich,Detroit,US,2,500,2000
Earl of Sandwich,Detroit,US,3,500,2000
Earl of Sandwich,Detroit,US,4,500,2000
Earl of Sandwich,Detroit,US,5,500,2000
Earl of Sandwich,Detroit,US,6,500,2000
Earl of Sandwich,Las,US,0,600,0
Earl of Sandwich,Las,US,1,600,0
Earl of Sandwich,Las,US,2,600,0
Earl of Sandwich,Las,US,3,600,0
Earl of Sandwich,Las,US,4,600,100
Earl of Sandwich,Las,US,5,600,100
Earl of Sandwich,Las,US,6,600,2200
Earls Kitchen Bar,Chicago,US,0,1130,2200
Earls Kitchen Bar,Chicago,US,1,1130,2200
Earls Kitchen Bar,Chicago,US,2,1130,2200
Earls Kitchen Bar,Chicago,US,3,1130,2200
Earls Kitchen Bar,Chicago,US,4,1130,0
Earls Kitchen Bar,Chicago,US,5,1100,0
Earls Kitchen Bar,Chicago,US,6,1100,2200
East Bar And Restaurant,Melbourne,AU,0,530,2230
East Bar And Restaurant,Melbourne,AU,1,530,2230
East Bar And Restaurant,Melbourne,AU,2,530,2230
East Bar And Restaurant,Melbourne,AU,3,530,2230
East Bar And Restaurant,Melbourne,AU,4,530,2230
East Bar And Restaurant,Melbourne,AU,5,530,2230
East Bar And Restaurant,Melbourne,AU,6,530,2230
East End Den,Melbourne,AU,0,1600,2200
East End Den,Melbourne,AU,1,1600,2200
East End Den,Melbourne,AU,2,1600,2200
East End Den,Melbourne,AU,3,1600,2200
East End Den,Melbourne,AU,4,1200,300
East End Den,Melbourne,AU,5,1200,300
East Z East,Liverpool,GB,0,1700,2330
East Z East,Liverpool,GB,1,1700,2330
East Z East,Liverpool,GB,2,1700,2330
East Z East,Liverpool,GB,3,1700,2330
East Z East,Liverpool,GB,4,1700,0
East Z East,Liverpool,GB,5,1700,0
East Z East,Liverpool,GB,6,1700,2300
Eastern Diner,Liverpool,GB,0,1200,1430
Eastern Diner,Liverpool,GB,0,1730,2330
Eastern Diner,Liverpool,GB,1,1200,1430
Eastern Diner,Liverpool,GB,1,1730,2330
Eastern Diner,Liverpool,GB,2,1200,1430
Eastern Diner,Liverpool,GB,2,1730,2330
Eastern Diner,Liverpool,GB,3,1200,1430
Eastern Diner,Liverpool,GB,3,1730,2330
Eastern Diner,Liverpool,GB,4,1200,1430
Eastern Diner,Liverpool,GB,4,1730,0
Eastern Diner,Liverpool,GB,5,1200,1430
Eastern Diner,Liverpool,GB,5,1730,0
Eastern Diner,Liverpool,GB,6,1200,2330
Eastern Market Seafood Co,Detroit,US,1,800,1700
Eastern Market Seafood Co,Detroit,US,2,800,1700
Eastern Market Seafood Co,Detroit,US,3,800,1700
Eastern Market Seafood Co,Detroit,US,4,800,1700
Eastern Market Seafood Co,Detroit,US,5,800,1700
Eastern Standard Kitchen and Drinks,Boston,US,0,700,200
Eastern Standard Kitchen and Drinks,Boston,US,1,700,200
Eastern Standard Kitchen and Drinks,Boston,US,2,700,200
Eastern Standard Kitchen and Drinks,Boston,US,3,700,200
Eastern Standard Kitchen and Drinks,Boston,US,4,700,200
Eastern Standard Kitchen and Drinks,Boston,US,5,700,200
Eastern Standard Kitchen and Drinks,Boston,US,6,700,200
Eastwick,Brooklyn,US,0,1130,2300
Eastwick,Brooklyn,US,1,1130,2300
Eastwick,Brooklyn,US,2,1130,2300
Eastwick,Brooklyn,US,3,1130,2300
Eastwick,Brooklyn,US,4,1130,0
Eastwick,Brooklyn,US,5,1100,0
Eastwick,Brooklyn,US,6,1100,2300
Eastwood,New,US,0,1200,400
Eastwood,New,US,1,1200,400
Eastwood,New,US,2,1200,400
Eastwood,New,US,3,1200,400
Eastwood,New,US,4,1200,400
Eastwood,New,US,5,1000,400
Eastwood,New,US,6,1000,400
Eat Aroi Thai,London,GB,0,1100,2200
Eat Aroi Thai,London,GB,1,1100,2200
Eat Aroi Thai,London,GB,2,1100,2200
Eat Aroi Thai,London,GB,3,1100,2200
Eat Aroi Thai,London,GB,4,1100,2200
Eat Aroi Thai,London,GB,5,1100,2200
Eat Aroi Thai,London,GB,6,1100,2200
Eat By Stacey Weber,Phoenix,US,0,1000,2000
Eat By Stacey Weber,Phoenix,US,1,1000,2000
Eat By Stacey Weber,Phoenix,US,2,1000,2000
Eat By Stacey Weber,Phoenix,US,3,1000,2000
Eat By Stacey Weber,Phoenix,US,4,1000,1700
Eat By Stacey Weber,Phoenix,US,5,1000,1700
Eat By Stacey Weber,Phoenix,US,6,1000,1700
Eat Drink,Denver,US,0,1100,1900
Eat Drink,Denver,US,1,1100,1900
Eat Drink,Denver,US,2,1100,1900
Eat Drink,Denver,US,3,1100,1900
Eat Drink,Denver,US,4,1100,1900
Eat Drink,Denver,US,5,1100,1900
Eat Etc,Perth,AU,0,830,1500
Eat Etc,Perth,AU,1,830,1500
Eat Etc,Perth,AU,2,830,1500
Eat Etc,Perth,AU,3,830,1500
Eat Etc,Perth,AU,4,830,1500
eat,Las,US,0,800,1500
eat,Las,US,1,800,1500
eat,Las,US,2,800,1500
eat,Las,US,3,800,1500
eat,Las,US,4,800,1500
eat,Las,US,5,800,1400
eat,Las,US,6,800,1400
Eat Love Pizza,Sydney,AU,0,1100,2300
Eat Love Pizza,Sydney,AU,1,1100,2300
Eat Love Pizza,Sydney,AU,2,1100,2300
Eat Love Pizza,Sydney,AU,3,1100,2300
Eat Love Pizza,Sydney,AU,4,1100,2300
Eat Love Pizza,Sydney,AU,5,1100,2300
Eat Love Pizza,Sydney,AU,6,1100,2300
Eat Street Cafe,Boston,US,0,630,2000
Eat Street Cafe,Boston,US,1,630,2000
Eat Street Cafe,Boston,US,2,630,2000
Eat Street Cafe,Boston,US,3,630,2000
Eat Street Cafe,Boston,US,4,630,2000
Eat Street Cafe,Boston,US,5,700,1900
Eat Street Cafe,Boston,US,6,700,1900
Eat the Rich,Washington,US,1,1700,130
Eat the Rich,Washington,US,2,1700,130
Eat the Rich,Washington,US,3,1700,130
Eat the Rich,Washington,US,4,1700,230
Eat the Rich,Washington,US,5,1700,230
Eat the Rich,Washington,US,6,1700,2330
Eat Tokyo,London,GB,0,1200,1600
Eat Tokyo,London,GB,0,1800,2330
Eat Tokyo,London,GB,1,1200,1600
Eat Tokyo,London,GB,1,1800,2330
Eat Tokyo,London,GB,2,1200,1600
Eat Tokyo,London,GB,2,1800,2330
Eat Tokyo,London,GB,3,1200,1600
Eat Tokyo,London,GB,3,1800,2330
Eat Tokyo,London,GB,4,1200,1600
Eat Tokyo,London,GB,4,1800,2330
Eat Tokyo,London,GB,5,1200,1600
Eat Tokyo,London,GB,5,1800,2330
Eat Tokyo,London,GB,6,1200,1600
Eat Tokyo,London,GB,6,1800,2230
Eat Tokyo,London,GB,0,1200,1530
Eat Tokyo,London,GB,0,1800,2330
Eat Tokyo,London,GB,1,1200,1530
Eat Tokyo,London,GB,1,1800,2330
Eat Tokyo,London,GB,2,1200,1530
Eat Tokyo,London,GB,2,1800,2330
Eat Tokyo,London,GB,3,1200,1530
Eat Tokyo,London,GB,3,1800,2330
Eat Tokyo,London,GB,4,1200,1530
Eat Tokyo,London,GB,4,1800,2330
Eat Tokyo,London,GB,5,1200,1530
Eat Tokyo,London,GB,5,1730,2330
Eat Tokyo,London,GB,6,1200,1600
Eat Tokyo,London,GB,6,1730,2230
Eat Tokyo,London,GB,0,1200,2330
Eat Tokyo,London,GB,1,1200,2330
Eat Tokyo,London,GB,2,1200,2330
Eat Tokyo,London,GB,3,1200,2330
Eat Tokyo,London,GB,4,1200,2330
Eat Tokyo,London,GB,5,1200,2330
Eat Tokyo,London,GB,6,1200,2330
Eat Viet,San,US,0,1100,2000
Eat Viet,San,US,1,1100,2000
Eat Viet,San,US,2,1100,2000
Eat Viet,San,US,3,1100,2000
Eat Viet,San,US,4,1100,2000
Eat Viet,San,US,5,1100,1500
Echo Rig,Las,US,0,1100,2300
Echo Rig,Las,US,1,1100,2300
Echo Rig,Las,US,2,1100,2300
Echo Rig,Las,US,3,1100,2300
Echo Rig,Las,US,4,1100,2300
Echo Rig,Las,US,5,900,2300
Echo Rig,Las,US,6,900,2300
Ecq Bar,Sydney,AU,1,1200,2300
Ecq Bar,Sydney,AU,2,1200,2300
Ecq Bar,Sydney,AU,3,1200,2300
Ecq Bar,Sydney,AU,4,1200,2300
Ecq Bar,Sydney,AU,5,1200,2300
Ecq Bar,Sydney,AU,6,1200,2300
Eddies Place,Charlotte,US,0,700,2200
Eddies Place,Charlotte,US,1,700,200
Eddies Place,Charlotte,US,2,700,200
Eddies Place,Charlotte,US,3,700,200
Eddies Place,Charlotte,US,4,700,200
Eddies Place,Charlotte,US,5,800,200
Eddies Place,Charlotte,US,6,800,2200
Eden Hill,Seattle,US,1,1700,2200
Eden Hill,Seattle,US,2,1700,2200
Eden Hill,Seattle,US,3,1700,2200
Eden Hill,Seattle,US,4,1700,2200
Eden Hill,Seattle,US,5,1700,2200
Eden Hill,Seattle,US,6,1700,2200
Edosei,Perth,AU,0,1730,2100
Edosei,Perth,AU,1,1130,1400
Edosei,Perth,AU,1,1730,2100
Edosei,Perth,AU,2,1130,1400
Edosei,Perth,AU,2,1730,2100
Edosei,Perth,AU,3,1130,1400
Edosei,Perth,AU,3,1730,2100
Edosei,Perth,AU,4,1130,1400
Edosei,Perth,AU,4,1730,2200
Edosei,Perth,AU,5,1730,2200
Egg Puffs,Boston,US,0,1200,1800
Egg Puffs,Boston,US,1,1200,1800
Egg Puffs,Boston,US,2,1200,1800
Egg Puffs,Boston,US,3,1200,1800
Egg Puffs,Boston,US,4,1200,1800
Egg Puffs,Boston,US,5,1100,1800
Egg Puffs,Boston,US,6,1100,1800
Egg Works,Las,US,0,600,1500
Egg Works,Las,US,1,600,1500
Egg Works,Las,US,2,600,1500
Egg Works,Las,US,3,600,1500
Egg Works,Las,US,4,600,1500
Egg Works,Las,US,5,600,1500
Egg Works,Las,US,6,600,1500
Eggs Plants,Seattle,US,0,1000,2000
Eggs Plants,Seattle,US,1,1000,2000
Eggs Plants,Seattle,US,2,1000,2000
Eggs Plants,Seattle,US,3,1000,2000
Eggs Plants,Seattle,US,4,1000,2000
Eggs Plants,Seattle,US,5,1000,2000
Eggs Plants,Seattle,US,6,1000,2000
Eggslut,Las,US,0,700,1600
Eggslut,Las,US,1,700,1600
Eggslut,Las,US,2,700,1600
Eggslut,Las,US,3,700,1600
Eggslut,Las,US,4,700,1900
Eggslut,Las,US,5,0,1900
Eggslut,Las,US,6,0,1600
Eight Row Flint,Houston,US,0,1400,0
Eight Row Flint,Houston,US,1,1400,0
Eight Row Flint,Houston,US,2,1400,0
Eight Row Flint,Houston,US,3,1400,0
Eight Row Flint,Houston,US,4,1400,200
Eight Row Flint,Houston,US,5,1200,200
Eight Row Flint,Houston,US,6,1200,0
Eightytwenty Food,Braddon,AU,0,600,1600
Eightytwenty Food,Braddon,AU,1,600,1600
Eightytwenty Food,Braddon,AU,2,600,1600
Eightytwenty Food,Braddon,AU,3,600,1600
Eightytwenty Food,Braddon,AU,4,600,1600
Eightytwenty Food,Braddon,AU,5,600,1600
Eightytwenty Food,Braddon,AU,6,700,1600
Ekin Barbeque House,London,GB,0,1200,2300
Ekin Barbeque House,London,GB,1,1200,2300
Ekin Barbeque House,London,GB,2,1200,2300
Ekin Barbeque House,London,GB,3,1200,2300
Ekin Barbeque House,London,GB,4,1200,2330
Ekin Barbeque House,London,GB,5,1200,2330
Ekin Barbeque House,London,GB,6,1200,2230
Ekkos Greek American Deli,Houston,US,0,700,2200
Ekkos Greek American Deli,Houston,US,1,700,2200
Ekkos Greek American Deli,Houston,US,2,700,2200
Ekkos Greek American Deli,Houston,US,3,700,2200
Ekkos Greek American Deli,Houston,US,4,700,2200
Ekkos Greek American Deli,Houston,US,5,700,2200
Ekkos Greek American Deli,Houston,US,6,1100,2000
El Barzon,Detroit,US,1,1100,2100
El Barzon,Detroit,US,2,1100,2100
El Barzon,Detroit,US,3,1100,2100
El Barzon,Detroit,US,4,1100,2200
El Barzon,Detroit,US,5,1600,2200
El Barzon,Detroit,US,6,1500,2000
El Big Bad,Houston,US,0,1600,2200
El Big Bad,Houston,US,1,1600,0
El Big Bad,Houston,US,2,1600,0
El Big Bad,Houston,US,3,400,0
El Big Bad,Houston,US,4,1100,200
El Big Bad,Houston,US,5,1100,200
El Big Bad,Houston,US,6,1100,2200
El Buen Comer,San,US,1,1100,1500
El Buen Comer,San,US,1,1700,2100
El Buen Comer,San,US,2,1100,1500
El Buen Comer,San,US,2,1700,2100
El Buen Comer,San,US,3,1100,1500
El Buen Comer,San,US,3,1700,2100
El Buen Comer,San,US,4,1100,1500
El Buen Comer,San,US,4,1700,2100
El Buen Comer,San,US,5,1100,1500
El Buen Comer,San,US,5,1700,2100
El Buen Comer,San,US,6,1100,1900
El Burro The Bull,Houston,US,0,1100,0
El Burro The Bull,Houston,US,1,1100,0
El Burro The Bull,Houston,US,2,1100,0
El Burro The Bull,Houston,US,3,1100,200
El Burro The Bull,Houston,US,4,1100,300
El Burro The Bull,Houston,US,5,1100,300
El Burro The Bull,Houston,US,6,1100,0
El Caprichoso,Phoenix,US,1,1800,100
El Caprichoso,Phoenix,US,2,1800,100
El Caprichoso,Phoenix,US,3,1800,100
El Caprichoso,Phoenix,US,4,1800,300
El Caprichoso,Phoenix,US,5,1800,300
El Caprichoso,Phoenix,US,6,1800,200
El Centro,Boston,US,0,1100,1500
El Centro,Boston,US,0,1700,2300
El Centro,Boston,US,1,1100,1500
El Centro,Boston,US,1,1700,2300
El Centro,Boston,US,2,1100,1500
El Centro,Boston,US,2,1700,2300
El Centro,Boston,US,3,1100,1500
El Centro,Boston,US,3,1700,2300
El Centro,Boston,US,4,1100,1500
El Centro,Boston,US,4,1700,2300
El Centro,Boston,US,5,1000,1500
El Centro,Boston,US,5,1700,2300
El Centro,Boston,US,6,1000,1500
El Centro,Boston,US,6,1700,2300
El Chalu00e1n,Washington,US,0,1130,1500
El Chalu00e1n,Washington,US,0,1730,2200
El Chalu00e1n,Washington,US,1,1130,1500
El Chalu00e1n,Washington,US,1,1730,2200
El Chalu00e1n,Washington,US,2,1130,1500
El Chalu00e1n,Washington,US,2,1730,2200
El Chalu00e1n,Washington,US,3,1130,1500
El Chalu00e1n,Washington,US,3,1730,2200
El Chalu00e1n,Washington,US,4,1130,1500
El Chalu00e1n,Washington,US,4,1730,2200
El Chalu00e1n,Washington,US,5,1300,2200
El Chullo Peruvian Restaurant Bar,Phoenix,US,1,1100,2100
El Chullo Peruvian Restaurant Bar,Phoenix,US,2,1100,2100
El Chullo Peruvian Restaurant Bar,Phoenix,US,3,1100,2100
El Chullo Peruvian Restaurant Bar,Phoenix,US,4,1100,2100
El Chullo Peruvian Restaurant Bar,Phoenix,US,5,1000,2100
El Chullo Peruvian Restaurant Bar,Phoenix,US,6,1000,1900
El Cubanito,Chicago,US,0,700,1900
El Cubanito,Chicago,US,1,700,1900
El Cubanito,Chicago,US,2,700,1900
El Cubanito,Chicago,US,3,700,1900
El Cubanito,Chicago,US,4,700,1900
El Cubanito,Chicago,US,5,700,1900
El Cubanito,Chicago,US,6,900,1800
El Farolito,San,US,0,1000,230
El Farolito,San,US,1,1000,230
El Farolito,San,US,2,1000,230
El Farolito,San,US,3,1000,230
El Farolito,San,US,4,1000,330
El Farolito,San,US,5,1000,330
El Farolito,San,US,6,1000,230
El Greco Kitchen Grill,Houston,US,0,1100,2030
El Greco Kitchen Grill,Houston,US,1,1100,2030
El Greco Kitchen Grill,Houston,US,2,1100,2030
El Greco Kitchen Grill,Houston,US,3,1100,2030
El Greco Kitchen Grill,Houston,US,4,1100,2030
El Greco Kitchen Grill,Houston,US,5,1100,1900
El Grullo Restaurant,San,US,0,800,2300
El Grullo Restaurant,San,US,1,800,2300
El Grullo Restaurant,San,US,2,800,2300
El Grullo Restaurant,San,US,3,800,2300
El Grullo Restaurant,San,US,4,800,0
El Grullo Restaurant,San,US,5,800,0
El Grullo Restaurant,San,US,6,800,0
El Gusto,Glasgow,GB,0,1200,2200
El Gusto,Glasgow,GB,1,1200,2200
El Gusto,Glasgow,GB,2,1200,2200
El Gusto,Glasgow,GB,3,1200,2200
El Gusto,Glasgow,GB,4,1200,0
El Gusto,Glasgow,GB,5,1200,0
El Gusto,Glasgow,GB,6,1200,2200
El Gu00fcero Canelo,Phoenix,US,0,1000,2300
El Gu00fcero Canelo,Phoenix,US,1,1000,2300
El Gu00fcero Canelo,Phoenix,US,2,1000,2300
El Gu00fcero Canelo,Phoenix,US,3,1000,2300
El Gu00fcero Canelo,Phoenix,US,4,800,0
El Gu00fcero Canelo,Phoenix,US,5,800,0
El Gu00fcero Canelo,Phoenix,US,6,900,2300
El Jalapeno Rojo,San,US,0,900,2330
El Jalapeno Rojo,San,US,1,900,2330
El Jalapeno Rojo,San,US,2,900,2330
El Jalapeno Rojo,San,US,3,900,2330
El Jalapeno Rojo,San,US,4,900,130
El Jalapeno Rojo,San,US,5,900,130
El Jalapeno Rojo,San,US,6,900,2330
El Legendario Mexican Restaurant,Seattle,US,0,1100,2200
El Legendario Mexican Restaurant,Seattle,US,1,1100,2200
El Legendario Mexican Restaurant,Seattle,US,2,1100,2200
El Legendario Mexican Restaurant,Seattle,US,3,1100,2200
El Legendario Mexican Restaurant,Seattle,US,4,1100,2200
El Legendario Mexican Restaurant,Seattle,US,5,800,2200
El Legendario Mexican Restaurant,Seattle,US,6,800,2100
El Maestro,San,US,0,1100,2100
El Maestro,San,US,1,1100,2100
El Maestro,San,US,2,1100,2100
El Maestro,San,US,3,1100,2100
El Maestro,San,US,4,1100,2200
El Maestro,San,US,5,1000,2200
El Maestro,San,US,6,1000,2130
El Mate,Brooklyn,US,0,1700,2300
El Mate,Brooklyn,US,1,1700,2300
El Mate,Brooklyn,US,2,1700,2300
El Mate,Brooklyn,US,3,1700,2300
El Mate,Brooklyn,US,4,1700,2300
El Mate,Brooklyn,US,5,1130,2300
El Mate,Brooklyn,US,6,1130,2300
El Nacimiento,Detroit,US,0,800,0
El Nacimiento,Detroit,US,1,800,0
El Nacimiento,Detroit,US,2,800,0
El Nacimiento,Detroit,US,3,800,0
El Nacimiento,Detroit,US,4,800,400
El Nacimiento,Detroit,US,5,800,400
El Nacimiento,Detroit,US,6,800,0
El Norteu00f1o,Phoenix,US,0,730,2200
El Norteu00f1o,Phoenix,US,1,730,2200
El Norteu00f1o,Phoenix,US,2,730,2200
El Norteu00f1o,Phoenix,US,3,730,2200
El Norteu00f1o,Phoenix,US,4,730,2200
El Norteu00f1o,Phoenix,US,5,730,2200
El Norteu00f1o,Phoenix,US,6,900,2000
El Parador,London,GB,0,1200,1500
El Parador,London,GB,0,1800,2300
El Parador,London,GB,1,1200,1500
